,Item Name,Sale Date,Quantity,Item Total,y,days,dy,month
791,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-04-14,1.0,2.0,2017.0,833.0,2.0,28.0
1058,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-04-25,1.0,2.0,2017.0,844.0,2.0,28.0
537,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-04-25,1.0,2.0,2017.0,844.0,2.0,28.0
536,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-04-28,1.0,2.0,2017.0,847.0,2.0,28.0
1057,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-04-29,1.0,2.0,2017.0,848.0,2.0,28.0
535,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-05-03,1.0,2.0,2017.0,852.0,2.0,29.0
1056,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-05-03,1.0,2.0,2017.0,852.0,2.0,29.0
1055,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-05-04,1.0,2.0,2017.0,853.0,2.0,29.0
1213,Construction Digital Clipart - 60 files - Scrapbooking Elements - Instant Download (SET3),2017-05-04,1.0,4.0,2017.0,853.0,2.0,29.0
1054,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-05-08,1.0,2.0,2017.0,857.0,2.0,29.0
1053,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-05-09,1.0,2.0,2017.0,858.0,2.0,29.0
1052,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-05-09,1.0,2.0,2017.0,858.0,2.0,29.0
1051,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-05-10,1.0,1.8,2017.0,859.0,2.0,29.0
534,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-05-10,1.0,1.8,2017.0,859.0,2.0,29.0
374,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2017-05-10,1.0,1.8,2017.0,859.0,2.0,29.0
790,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-05-11,1.0,2.0,2017.0,860.0,2.0,29.0
533,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-05-18,1.0,2.0,2017.0,867.0,2.0,29.0
1178,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-05-28,1.0,2.0,2017.0,877.0,2.0,29.0
789,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-06-03,1.0,2.0,2017.0,883.0,2.0,30.0
373,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2017-06-03,1.0,2.0,2017.0,883.0,2.0,30.0
372,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2017-06-04,1.0,2.0,2017.0,884.0,2.0,30.0
788,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-06-06,1.0,2.0,2017.0,886.0,2.0,30.0
409,Construction Digital Paper Pack - 40 files - 12x12 Scrapbooking Paper - Instant Download (SET4),2017-06-08,1.0,4.0,2017.0,888.0,2.0,30.0
1212,Construction Digital Clipart - 60 files - Scrapbooking Elements - Instant Download (SET3),2017-06-08,1.0,4.0,2017.0,888.0,2.0,30.0
532,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-06-10,1.0,2.0,2017.0,890.0,2.0,30.0
1177,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-06-18,1.0,2.0,2017.0,898.0,2.0,30.0
1050,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-06-20,1.0,2.0,2017.0,900.0,2.0,30.0
787,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-06-22,1.0,2.0,2017.0,902.0,2.0,30.0
1049,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-06-25,1.0,2.0,2017.0,905.0,2.0,30.0
1048,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-06-26,1.0,2.0,2017.0,906.0,2.0,30.0
371,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2017-06-27,1.0,2.0,2017.0,907.0,2.0,30.0
531,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-06-28,1.0,2.0,2017.0,908.0,2.0,30.0
786,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-06-28,1.0,2.0,2017.0,908.0,2.0,30.0
1176,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-06-28,1.0,2.0,2017.0,908.0,2.0,30.0
1175,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-06-29,1.0,2.0,2017.0,909.0,2.0,30.0
370,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2017-06-29,1.0,2.0,2017.0,909.0,2.0,30.0
530,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-06-29,1.0,2.0,2017.0,909.0,2.0,30.0
785,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-06-29,1.0,2.0,2017.0,909.0,2.0,30.0
784,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-07-03,1.0,2.0,2017.0,913.0,2.0,31.0
1047,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-07-06,1.0,2.0,2017.0,916.0,2.0,31.0
783,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-07-08,1.0,2.0,2017.0,918.0,2.0,31.0
782,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-07-09,1.0,2.0,2017.0,919.0,2.0,31.0
781,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-07-13,1.0,2.0,2017.0,923.0,2.0,31.0
529,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-07-14,1.0,2.0,2017.0,924.0,2.0,31.0
1045,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-07-15,1.0,2.0,2017.0,925.0,2.0,31.0
528,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-07-15,1.0,2.0,2017.0,925.0,2.0,31.0
1046,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-07-15,1.0,2.0,2017.0,925.0,2.0,31.0
780,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-07-16,1.0,2.0,2017.0,926.0,2.0,31.0
779,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-07-18,1.0,2.0,2017.0,928.0,2.0,31.0
408,Construction Digital Paper Pack - 40 files - 12x12 Scrapbooking Paper - Instant Download (SET4),2017-07-18,1.0,4.0,2017.0,928.0,2.0,31.0
369,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2017-07-18,1.0,2.0,2017.0,928.0,2.0,31.0
1228,Carnival Tickets - Digital Collage Sheet Layered Template - (T016),2017-07-18,1.0,2.0,2017.0,928.0,2.0,31.0
1044,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-07-20,1.0,2.0,2017.0,930.0,2.0,31.0
527,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-07-21,1.0,2.0,2017.0,931.0,2.0,31.0
1174,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-07-23,1.0,2.0,2017.0,933.0,2.0,31.0
778,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-07-24,1.0,2.0,2017.0,934.0,2.0,31.0
1043,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-07-27,1.0,2.0,2017.0,937.0,2.0,31.0
1042,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-07-29,1.0,2.0,2017.0,939.0,2.0,31.0
777,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-07-31,1.0,2.0,2017.0,941.0,2.0,31.0
776,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-08-01,1.0,2.0,2017.0,942.0,2.0,32.0
59,Plants vs Zombies Printable Party Bingo Game - 20 game cards,2017-08-05,1.0,5.0,2017.0,946.0,2.0,32.0
